capture_industry,cluster_active,financial_ann_date,financial_bad,financial_missing,is_st,membership_present,period,planned_entry_date,reasons,signal_date,signal_industry,ts_code
801082.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-12-10,"[""financial_bad""]",2025-12-09,801104.SI,600288.SH
801096.SI,False,2025-03-29,True,False,False,True,2022-2025,2025-12-10,"[""financial_bad""]",2025-12-09,801096.SI,600418.SH
801074.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-10,"[""financial_bad""]",2025-12-09,801074.SI,600501.SH
801181.SI,True,2025-03-22,True,False,False,True,2022-2025,2025-12-10,"[""financial_bad""]",2025-12-09,801181.SI,600748.SH
801995.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-10,"[""financial_bad""]",2025-12-09,801995.SI,600996.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-12-10,"[""financial_bad""]",2025-12-09,801104.SI,601519.SH
801104.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-10,"[""financial_bad""]",2025-12-09,801104.SI,688031.SH
801103.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-10,"[""financial_bad""]",2025-12-09,801103.SI,688039.SH
801156.SI,True,2025-04-23,False,False,True,True,2022-2025,2025-12-10,"[""st""]",2025-12-09,801151.SI,688076.SH
801742.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801742.SI,000561.SZ
801231.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801231.SI,000632.SZ
801054.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801054.SI,000831.SZ
801093.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801093.SI,000981.SZ
801223.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801223.SI,002115.SZ
801738.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801738.SI,002169.SZ
801731.SI,True,2025-04-16,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801731.SI,002196.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801072.SI,002342.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801738.SI,002471.SZ
801764.SI,False,2025-04-26,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801764.SI,002624.SZ
801764.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801764.SI,300043.SZ
801151.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801151.SI,300086.SZ
801972.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801972.SI,300137.SZ
801764.SI,False,2025-04-24,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801764.SI,300299.SZ
801101.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801101.SI,300324.SZ
801055.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801055.SI,300328.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801016.SI,300511.SZ
801742.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801742.SI,300581.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801103.SI,300895.SZ
801103.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801103.SI,301396.SZ
801085.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801085.SI,600203.SH
801082.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801104.SI,600288.SH
801096.SI,False,2025-03-29,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801096.SI,600418.SH
801074.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801074.SI,600501.SH
801181.SI,True,2025-03-22,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801181.SI,600748.SH
801101.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801745.SI,600855.SH
801995.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801995.SI,600996.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801104.SI,601519.SH
801223.SI,True,2025-04-30,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801223.SI,603322.SH
801104.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801104.SI,688031.SH
801103.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-11,"[""financial_bad""]",2025-12-10,801103.SI,688039.SH
801156.SI,True,2025-04-23,False,False,True,True,2022-2025,2025-12-11,"[""st""]",2025-12-10,801151.SI,688076.SH
801743.SI,False,2025-04-24,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801743.SI,000519.SZ
801103.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801103.SI,000555.SZ
801742.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801742.SI,000561.SZ
801231.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801231.SI,000632.SZ
801054.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801054.SI,000831.SZ
801093.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801093.SI,000981.SZ
801223.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801223.SI,002115.SZ
801738.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801738.SI,002169.SZ
801731.SI,True,2025-04-16,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801731.SI,002196.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801072.SI,002342.SZ
801101.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801101.SI,002512.SZ
801764.SI,False,2025-04-26,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801764.SI,002624.SZ
801178.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801178.SI,002682.SZ
801764.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801764.SI,300043.SZ
801151.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801151.SI,300086.SZ
801972.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801972.SI,300137.SZ
801016.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801016.SI,300189.SZ
801764.SI,False,2025-04-24,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801764.SI,300299.SZ
801101.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801101.SI,300324.SZ
801055.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801055.SI,300328.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801016.SI,300511.SZ
801742.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801742.SI,300581.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801103.SI,300895.SZ
801085.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801085.SI,600203.SH
801082.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801104.SI,600288.SH
801096.SI,False,2025-03-29,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801096.SI,600418.SH
801074.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801074.SI,600501.SH
801181.SI,True,2025-03-22,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801181.SI,600748.SH
801101.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801745.SI,600855.SH
801995.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801995.SI,600996.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801104.SI,601519.SH
801103.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-12,"[""financial_bad""]",2025-12-11,801103.SI,688039.SH
801156.SI,True,2025-04-23,False,False,True,True,2022-2025,2025-12-12,"[""st""]",2025-12-11,801151.SI,688076.SH
801743.SI,False,2025-04-24,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801743.SI,000519.SZ
801103.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801103.SI,000555.SZ
801742.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801742.SI,000561.SZ
801054.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801054.SI,000831.SZ
801093.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801093.SI,000981.SZ
801223.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801223.SI,002115.SZ
801738.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801738.SI,002169.SZ
801731.SI,True,2025-04-16,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801731.SI,002196.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801072.SI,002342.SZ
801764.SI,False,2025-04-26,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801764.SI,002624.SZ
801764.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801764.SI,300043.SZ
801151.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801151.SI,300086.SZ
801972.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801972.SI,300137.SZ
801016.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801016.SI,300189.SZ
801764.SI,False,2025-04-24,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801764.SI,300299.SZ
801101.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801101.SI,300324.SZ
801055.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801055.SI,300328.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801016.SI,300511.SZ
801742.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801742.SI,300581.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801103.SI,300895.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801738.SI,600192.SH
801085.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801085.SI,600203.SH
801082.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801104.SI,600288.SH
801096.SI,False,2025-03-29,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801096.SI,600418.SH
801074.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801074.SI,600501.SH
801181.SI,True,2025-03-22,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801181.SI,600748.SH
801101.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801745.SI,600855.SH
801995.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801995.SI,600996.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801104.SI,601519.SH
801223.SI,True,2025-04-30,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801223.SI,603322.SH
801104.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801104.SI,688031.SH
801103.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-15,"[""financial_bad""]",2025-12-12,801103.SI,688039.SH
801156.SI,True,2025-04-23,False,False,True,True,2022-2025,2025-12-15,"[""st""]",2025-12-12,801151.SI,688076.SH
801743.SI,False,2025-04-24,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801743.SI,000519.SZ
801231.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801231.SI,000632.SZ
801054.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801054.SI,000831.SZ
801093.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801093.SI,000981.SZ
801223.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801223.SI,002115.SZ
801738.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801738.SI,002169.SZ
801731.SI,True,2025-04-16,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801731.SI,002196.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801085.SI,002426.SZ
801101.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801101.SI,002512.SZ
801764.SI,False,2025-04-26,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801764.SI,002624.SZ
801764.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801764.SI,300043.SZ
801151.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801151.SI,300086.SZ
801016.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801016.SI,300189.SZ
801103.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801103.SI,300250.SZ
801764.SI,False,2025-04-24,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801764.SI,300299.SZ
801101.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801101.SI,300324.SZ
801055.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801055.SI,300328.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801016.SI,300511.SZ
801742.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801742.SI,300581.SZ
801151.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801151.SI,300723.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801103.SI,300895.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801738.SI,600192.SH
801085.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801085.SI,600203.SH
801082.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801104.SI,600288.SH
801096.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801096.SI,600418.SH
801074.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801074.SI,600501.SH
801181.SI,True,2025-03-22,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801181.SI,600748.SH
801995.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801995.SI,600996.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801104.SI,601519.SH
801223.SI,True,2025-12-13,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801223.SI,603322.SH
801103.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-16,"[""financial_bad""]",2025-12-15,801103.SI,688039.SH
801156.SI,True,2025-04-23,False,False,True,True,2022-2025,2025-12-16,"[""st""]",2025-12-15,801151.SI,688076.SH
801743.SI,False,2025-04-24,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801743.SI,000519.SZ
801103.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801103.SI,000555.SZ
801742.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801742.SI,000561.SZ
801093.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801093.SI,000981.SZ
801223.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801223.SI,002115.SZ
801738.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801738.SI,002169.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801085.SI,002426.SZ
801764.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801764.SI,300043.SZ
801151.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801151.SI,300086.SZ
801016.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801016.SI,300189.SZ
801103.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801103.SI,300250.SZ
801101.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801101.SI,300324.SZ
801055.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801055.SI,300328.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801016.SI,300511.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801103.SI,300895.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801738.SI,600192.SH
801085.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801085.SI,600203.SH
801082.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801104.SI,600288.SH
801096.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801096.SI,600418.SH
801074.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801074.SI,600501.SH
801181.SI,True,2025-03-22,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801181.SI,600748.SH
801995.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801995.SI,600996.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801104.SI,601519.SH
801103.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801103.SI,688039.SH
801156.SI,True,2025-04-23,False,False,True,True,2022-2025,2025-12-17,"[""st""]",2025-12-16,801151.SI,688076.SH
801081.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801081.SI,688521.SH
801074.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-17,"[""financial_bad""]",2025-12-16,801074.SI,920284.BJ
801743.SI,False,2025-04-24,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801743.SI,000519.SZ
801103.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801103.SI,000555.SZ
801742.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801742.SI,000561.SZ
801054.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801054.SI,000831.SZ
801223.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801223.SI,002115.SZ
801738.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801738.SI,002169.SZ
801731.SI,True,2025-04-16,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801731.SI,002196.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801085.SI,002426.SZ
801178.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801178.SI,002682.SZ
801764.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801764.SI,300043.SZ
801103.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801103.SI,300250.SZ
801101.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801101.SI,300324.SZ
801055.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801055.SI,300328.SZ
801016.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801016.SI,300511.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801103.SI,300895.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801738.SI,600192.SH
801085.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801085.SI,600203.SH
801082.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801104.SI,600288.SH
801096.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801096.SI,600418.SH
801181.SI,True,2025-03-22,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801181.SI,600748.SH
801101.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801745.SI,600855.SH
801995.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801995.SI,600996.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801104.SI,601519.SH
801103.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-18,"[""financial_bad""]",2025-12-17,801103.SI,688039.SH
801156.SI,True,2025-04-23,False,False,True,True,2022-2025,2025-12-18,"[""st""]",2025-12-17,801151.SI,688076.SH
801743.SI,False,2025-04-24,True,False,False,True,2022-2025,2025-12-19,"[""financial_bad""]",2025-12-18,801743.SI,000519.SZ
801103.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-12-19,"[""financial_bad""]",2025-12-18,801103.SI,000555.SZ
801742.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-19,"[""financial_bad""]",2025-12-18,801742.SI,000561.SZ
801054.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-12-19,"[""financial_bad""]",2025-12-18,801054.SI,000831.SZ
801722.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-12-19,"[""financial_bad""]",2025-12-18,801722.SI,002163.SZ
801738.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-19,"[""financial_bad""]",2025-12-18,801738.SI,002169.SZ
801731.SI,True,2025-04-16,True,False,False,True,2022-2025,2025-12-19,"[""financial_bad""]",2025-12-18,801731.SI,002196.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-12-19,"[""financial_bad""]",2025-12-18,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-12-19,"[""financial_bad""]",2025-12-18,801085.SI,002426.SZ
801178.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-12-19,"[""financial_bad""]",2025-12-18,801178.SI,002682.SZ
801764.SI,False,2025-04-28,True,False,False,True,2022-2025,2025-12-19,"[""financial_bad""]",2025-12-18,801764.SI,300043.SZ
801103.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-12-19,"[""financial_bad""]",2025-12-18,801103.SI,300250.SZ
801101.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-12-19,"[""financial_bad""]",2025-12-18,801101.SI,300324.SZ
